file,speaker,theme_id,transaction_type,move_number,move_type,index,theme_index,duration,text
q8ec1,f,9,normal,65,ready,131,23,0.6539999999999964,right so
q8ec1,f,9,normal,66,check,132,24,1.8285000000000196,go about five centimetres above the crevasse
q8ec1,g,9,normal,67,reply_y,133,25,0.27329999999997767,yeah
q8ec1,f,9,normal,67,check,134,26,1.3101000000000056,directly above the start point
q8ec1,g,9,normal,68,check,135,27,2.1420999999999992,five centimetres above the crevi-- crevasse
q8ec1,f,9,normal,68,reply_y,136,28,0.28920000000002233,uh-huh
q8ec1,f,9,normal,69,explain,137,29,1.664999999999992,which is fifteen centimetres from where i am now
q8ec1,g,9,normal,69,ready,138,30,0.543200000000013,eh well
q8ec1,g,9,normal,70,instruct,139,31,0.8531999999999869,not as much as that
q8ec1,f,9,normal,70,ready,140,32,0.18190000000001305,well
q8ec1,f,9,normal,71,acknowledge,141,33,0.5078000000000031,okay right
q8ec1,g,9,normal,71,uncodable,142,34,0.33500000000000796,ehm
q8ec1,f,9,normal,72,check,143,35,0.699499999999972,that's where i want to be
q8ec1,g,9,normal,72,clarify,144,36,2.472799999999978,by about a centimetre above the crevasse then
q8ec1,g,9,normal,73,reply_y,145,37,0.19499999999999318,yeah
q8ec1,f,9,normal,73,acknowledge,146,38,0.3754000000000133,right
q8ec1,g,10,normal,74,instruct,147,1,2.1399000000000683,and go along the top of the crevasse
q8ec1,f,10,normal,74,query_yn,148,2,1.2532999999999674,to cross to the left-hand side of it
q8ec1,g,10,normal,75,uncodable,149,3,0.4199999999999591,er
q8ec1,g,10,normal,76,clarify,150,4,0.5067000000000235,by
q8ec1,g,10,normal,77,query_yn,151,5,1.4349000000000274,you've got the saxon barn haven't you
q8ec1,f,10,normal,75,reply_y,152,6,0.35710000000000264,yeah
q8ec1,g,10,normal,78,ready,153,7,0.37079999999997426,well
q8ec1,g,10,normal,79,instruct,154,8,7.263200000000097,you go along and you go from above the crevasse well from the side down to under just under the saxon barn in a slope
q8ec1,f,10,normal,76,check,155,9,1.450399999999945,so i'm curving ab-- i'm sloping then
q8ec1,g,10,normal,80,reply_y,156,10,0.23449999999996862,yeah
q8ec1,f,10,normal,77,check,157,11,1.4431000000000154,so i'm now under the saxon barn
q8ec1,f,10,normal,78,acknowledge,158,12,0.17189999999999372,right
q8ec1,g,10,normal,81,explain,159,13,1.1201999999999543,er at the right-hand side
q8ec1,g,10,normal,82,reply_y,160,14,0.6282999999999674,yes well
q8ec1,f,10,normal,79,acknowledge,161,15,0.3105000000000473,okay
q8ec1,g,11,normal,83,instruct,162,1,2.9279999999999973,and go along 'til you get to the end of the saxon barn
q8ec1,f,11,normal,80,acknowledge,163,2,0.23989999999997735,right
q8ec1,g,11,normal,84,instruct,164,3,0.7744999999999891,to your left
q8ec1,f,11,normal,81,acknowledge,165,4,0.23509999999998854,okay
q8ec1,g,12,normal,85,query_yn,166,1,2.593500000000006,and is there a an do you see another obstacle
q8ec1,f,12,normal,82,reply_n,167,2,0.2878999999999792,no
q8ec1,g,12,normal,86,acknowledge,168,3,0.6548000000000229,below no
q8ec1,g,12,normal,87,instruct,169,4,0.44880000000000564,go
q8ec1,f,12,normal,83,explain,170,5,0.8974999999999227,i've got a white mountain
q8ec1,g,12,normal,88,query_w,171,6,1.63900000000001,a white mountain whereabouts oh
q8ec1,g,12,normal,89,reply_n,172,7,0.7395999999999958,no no no no
q8ec1,f,12,normal,84,reply_w,173,8,1.2841999999999985,directly above the saxon barn
q8ec1,f,12,normal,85,acknowledge,174,9,0.5054999999999836,right okay
q8ec1,g,12,normal,90,explain,175,10,0.6282999999999674,no it's below
q8ec1,g,12,normal,91,instruct,176,11,3.8940000000000623,erm go down by about four centimetres
q8ec1,f,12,normal,86,acknowledge,177,12,0.34370000000001255,right
q8ec1,g,12,normal,92,uncodable,178,13,0.558400000000006,erm
q8ec1,g,12,normal,93,instruct,179,14,1.2001000000000204,go along four
q8ec1,f,12,normal,87,query_w,180,15,0.3867000000000189,which way
q8ec1,g,12,normal,94,instruct,181,16,1.1070000000000277,well go along five
q8ec1,f,12,normal,88,query_w,182,17,0.36520000000001573,which way
q8ec1,g,12,normal,95,reply_w,183,18,0.5099999999999909,left
q8ec1,f,12,normal,89,acknowledge,184,19,0.27789999999998827,right
q8ec1,f,13,irrelevant,90,query_w,185,1,2.2572000000000116,how much of the path have i done by the way am i over halfway there
q8ec1,g,13,irrelevant,96,uncodable,186,2,0.9375,erm
q8ec1,g,13,irrelevant,97,reply_w,187,3,1.261700000000019,just under halfway yeah
q8ec1,f,13,irrelevant,91,explain,188,4,0.7301000000000499,just tons to go
q8ec1,f,13,irrelevant,92,acknowledge,189,5,0.5766999999999598,yeah right
q8ec1,g,14,normal,98,query_yn,190,1,2.619600000000048,and you've got the white mountain above you yeah
q8ec1,f,14,normal,93,reply_y,191,2,0.2740000000000009,yeah
q8ec1,g,14,normal,99,ready,192,3,0.46879999999998745,so
q8ec1,g,14,normal,100,instruct,193,4,5.952699999999993,you go up say six centimetres u-- dilec rectly across from the saxon barn to your left
q8ec1,f,14,normal,94,check,194,5,1.48539999999997,so i'm now opposite the saxon barn
q8ec1,g,14,normal,101,reply_y,195,6,0.5982999999999947,yes
q8ec1,f,14,normal,95,acknowledge,196,7,0.21620000000001482,right
q8ec1,g,15,normal,102,instruct,197,1,4.697200000000009,and you slope towards the white mountain and past the white mountain
q8ec1,f,15,normal,96,query_yn,198,2,0.8140000000000214,on the right-hand side
q8ec1,g,15,normal,103,instruct,199,3,0.5548999999999751,the slope
q8ec1,g,15,normal,104,reply_n,200,4,1.4599999999999795,on the left-hand side
q8ec1,f,15,normal,97,acknowledge,201,5,0.43889999999998963,the left
q8ec1,g,15,normal,105,instruct,202,6,1.3597999999999502,by one centimetre
q8ec1,f,15,normal,98,reply_n,203,7,1.2280999999999835,but that's not sloping it should be
q8ec1,g,15,normal,106,clarify,204,8,1.9848999999998682,well gentle sl-- very gentle slope
q8ec1,f,15,normal,99,align,205,9,2.1031000000000404,so i'm now at the left-hand side of the bottom of the white mountain
q8ec1,g,15,normal,107,instruct,206,10,6.912200000000098,er go along the side er away from the m-- white mountain by a-- from the s-- left side of a white mountain by about one centimetre
q8ec1,f,15,normal,100,query_yn,207,11,1.0762999999999465,am i to go up to the top of the mountain
q8ec1,g,15,normal,108,reply_y,208,12,0.31979999999998654,yeah
q8ec1,g,15,normal,109,instruct,209,13,1.3391000000000304,'til you reach the peak
q8ec1,f,15,normal,101,check,210,14,1.8161999999999239,so am i actually going to the peak of the wh-- white mountain
q8ec1,g,15,normal,110,instruct,211,15,0.47210000000001173,stop
q8ec1,g,15,normal,111,reply_n,212,16,0.6455000000000268,no you don't
q8ec1,g,15,normal,112,clarify,213,17,4.633399999999995,you go one centimetre to the left of the peak same level as the peak and
q8ec1,f,15,normal,102,uncodable,214,18,0.1449999999999818,to
q8ec1,f,15,normal,103,check,215,19,1.8371999999999957,wait a minute one centimetre to the left of the peak
q8ec1,g,15,normal,113,reply_y,216,20,0.20690000000001874,yeah
q8ec1,f,15,normal,104,acknowledge,217,21,0.32749999999998636,right
q8ec1,f,15,normal,105,explain,218,22,0.8554000000000315,need my tippex now
q8ec1,g,15,normal,114,instruct,219,23,0.6148000000000593,so it's like
q8ec1,f,15,normal,106,acknowledge,220,24,1.08340000000004,right i've got it i've got it right
q8ec1,g,15,normal,115,ready,221,25,0.9675999999999476,and er
q8ec1,g,16,normal,116,query_yn,222,1,1.6671999999999798,do you see any other obstacles
q8ec1,f,16,normal,107,reply_w,223,2,2.4950000000000045,i've got some submerged rocks to the r-- to the right
q8ec1,g,16,normal,117,uncodable,224,3,1.0418000000000234,ssss
q8ec1,g,16,normal,118,acknowledge,225,4,1.1873999999999683,to the right
q8ec1,g,16,normal,119,query_w,226,5,1.4260999999999626,how close to the right
q8ec1,f,16,normal,108,reply_w,227,6,3.1566000000000827,ah about ten to fifteen centimetres away ten quite a way away anyway
q8ec1,g,16,normal,120,acknowledge,228,7,0.40559999999999263,okay
q8ec1,f,16,normal,109,reply_w,229,8,0.8672000000000253,not near enough just now
q8ec1,g,16,normal,121,acknowledge,230,9,0.5516000000000076,right
q8ec1,g,16,normal,122,ready,231,10,0.40390000000002146,well
q8ec1,g,16,normal,123,instruct,232,11,3.1581999999999653,go up six centimetres directly up
q8ec1,f,16,normal,110,acknowledge,233,12,0.33299999999997,okay
q8ec1,g,16,normal,124,query_yn,234,13,2.5148000000000366,and is there a mountain slate mountain
q8ec1,f,16,normal,111,reply_w,235,14,1.6889999999999645,i've got a slate mountain to the right
q8ec1,g,16,normal,125,acknowledge,236,15,0.5303000000000111,yes
q8ec1,g,16,normal,126,ready,237,16,0.39320000000003574,well
q8ec1,g,16,normal,127,query_yn,238,17,1.5739999999999554,are you dir-- directly opposite that
q8ec1,f,16,normal,112,reply_y,239,18,0.5392999999999688,just about
q8ec1,f,16,normal,113,query_yn,240,19,0.7933999999999628,the bottom of it yeah
q8ec1,g,16,normal,128,reply_y,241,20,0.36070000000000846,yeah
q8ec1,f,16,normal,114,reply_y,242,21,0.2348999999999819,yeah
q8ec1,g,17,normal,129,ready,243,1,0.32749999999998636,well
q8ec1,g,17,normal,130,instruct,244,2,6.564700000000073,go along and go along to your right one until you get about one centimetre from the slate mountain again and
q8ec1,f,17,normal,115,acknowledge,245,3,0.40819999999996526,right
q8ec1,g,18,normal,131,instruct,246,1,2.43040000000002,along the slope one centimetre away from it
q8ec1,f,18,normal,116,query_yn,247,2,1.3710999999999558,do i climb it just like the white mountain
q8ec1,g,18,normal,132,reply_y,248,3,1.04140000000001,yeah similar to it
q8ec1,g,18,normal,133,instruct,249,4,2.201400000000035,yeah you go right over the peak and
q8ec1,f,18,normal,117,ready,250,5,0.2639000000000351,right
q8ec1,f,18,normal,118,explain,251,6,0.612199999999973,so i'm at the top
q8ec1,f,18,normal,119,acknowledge,252,7,1.079400000000021,right and down the other side
q8ec1,g,18,normal,134,reply_y,253,8,0.8305000000000291,down again yeah
q8ec1,f,18,normal,120,acknowledge,254,9,0.26789999999999736,okay
q8ec1,g,19,normal,135,query_yn,255,1,3.0283000000000584,and er is the obstacle you mentioned anywhere near
q8ec1,f,19,normal,121,reply_n,256,2,0.237199999999973,no
q8ec1,g,19,normal,136,acknowledge,257,3,0.344099999999969,no
q8ec1,f,19,normal,122,explain,258,4,1.321200000000033,i've got a golden beach underneath me
q8ec1,g,19,normal,137,acknowledge,259,5,0.24919999999997344,yeah
q8ec1,g,19,normal,138,explain,260,6,1.1628000000000043,i've got a golden beach as well
q8ec1,g,19,normal,139,query_yn,261,7,1.0996999999999844,that's quite a bit away
q8ec1,f,19,normal,123,reply_y,262,8,0.33320000000003347,yeah
q8ec1,g,19,normal,140,acknowledge,263,9,0.3224999999999909,yeah
q8ec1,g,19,normal,141,ready,264,10,0.40219999999999345,well
q8ec1,g,19,normal,142,instruct,265,11,5.458699999999908,go two centimetres down from the bottom of the sli-- slate mountain on your right just two centimetres down
q8ec1,f,19,normal,124,acknowledge,266,12,0.31979999999998654,okay
q8ec1,g,19,normal,143,instruct,267,13,9.058899999999994,and go along left 'til you're about one centimetre away from the bottom of the slate mountain directly beneath the slate mountain that is
q8ec1,f,19,normal,125,query_yn,268,14,1.0797999999999774,oh on the left-hand side
q8ec1,g,19,normal,144,reply_y,269,15,1.456799999999987,yeah on the left-hand side of
q8ec1,g,19,normal,145,clarify,270,16,1.0305999999999926,one centimetre away
q8ec1,f,19,normal,126,check,271,17,1.7784999999999513,so i'm getting near to where i jumped over the mountain
q8ec1,g,19,normal,146,reply_y,272,18,0.2709000000000401,yeah
q8ec1,f,19,normal,127,check,273,19,1.056100000000015,only underneath it right
q8ec1,f,19,normal,128,explain,274,20,1.894299999999987,now i've got some submerged rocks underneath me here
q8ec1,g,19,normal,147,query_w,275,21,1.4196000000000026,how close
q8ec1,f,19,normal,129,reply_w,276,22,0.88900000000001,directly underneath
q8ec1,g,19,normal,148,check,277,23,1.311900000000037,directly underneath
q8ec1,f,19,normal,130,ready,278,24,0.5814999999999486,well just um
q8ec1,f,19,normal,131,reply_w,279,25,1.9335999999999558,if i go another couple of centimetres i'll be miss them
q8ec1,g,19,normal,149,acknowledge,280,26,0.5319000000000074,you'll miss them
q8ec1,g,19,normal,150,check,281,27,1.2772000000000503,if you go along a couple
q8ec1,f,19,normal,132,acknowledge,282,28,0.26650000000000773,mmhmm
q8ec1,f,19,normal,133,check,283,29,0.7278000000000588,to the left
q8ec1,g,19,normal,151,ready,284,30,0.45870000000002165,er well
q8ec1,g,19,normal,152,instruct,285,31,2.0459000000000174,go along another couple of centimetres then
q8ec1,f,19,normal,134,check,286,32,1.8407000000000835,so i'm under the point where i jumped over the mountain now
q8ec1,g,19,normal,153,reply_w,287,33,3.677599999999984,you're under just well under to you should be under to the left
q8ec1,f,19,normal,135,check,288,34,1.5051999999999452,under the point where i jumped over the mountain
q8ec1,f,19,normal,136,check,289,35,1.2338000000000875,off the point where i jumped over the mountain
q8ec1,g,19,normal,154,reply_y,290,36,0.1653999999999769,yeah
q8ec1,g,19,normal,155,clarify,291,37,1.7264999999999873,one centimetre to the left
q8ec1,f,19,normal,137,check,292,38,0.6373999999999569,of the point
q8ec1,g,19,normal,156,reply_y,293,39,0.31369999999992615,yeah
q8ec1,f,19,normal,138,acknowledge,294,40,0.32979999999997744,okay
q8ec1,f,20,normal,139,ready,295,1,0.15660000000002583,right
q8ec1,f,20,normal,140,explain,296,2,2.564300000000003,i've missed the rocks now if i go if i go straight down i'll miss the rocks
q8ec1,g,20,normal,157,acknowledge,297,3,0.8361999999999625,erm you okay
q8ec1,g,20,normal,158,acknowledge,298,4,0.375699999999938,right
q8ec1,g,20,normal,159,instruct,299,5,2.421899999999937,erm eh go along another one centimetre
q8ec1,f,20,normal,141,acknowledge,300,6,0.32129999999995107,right
q8ec1,g,20,normal,160,acknowledge,301,7,0.2477000000000089,okay
q8ec1,g,20,normal,161,uncodable,302,8,0.3889000000000351,erm
q8ec1,g,20,normal,162,instruct,303,9,6.101099999999974,down directly down until you are opposite to the right of the white mountain the bottom of the white mountain
q8ec1,f,20,normal,142,query_yn,304,10,0.9894999999999072,have you got a secret valley
q8ec1,g,20,normal,163,reply_y,305,11,0.5363999999999578,yes
q8ec1,f,20,normal,143,uncodable,306,12,0.28290000000004056,so
q8ec1,g,20,normal,164,query_yn,307,13,1.904800000000023,are you going to go right through this
q8ec1,f,20,normal,144,reply_n,308,14,0.5415000000000418,hit it no
q8ec1,f,20,normal,145,reply_n,309,15,0.2033999999999878,no
q8ec1,g,20,normal,165,acknowledge,310,16,0.21109999999998763,no
q8ec1,f,20,normal,146,ready,311,17,0.3590000000000373,so
q8ec1,f,20,normal,147,query_yn,312,18,2.149000000000001,i'm now at the bottom left of the secret valley
q8ec1,g,20,normal,166,reply_y,313,19,0.6621999999999844,yes
q8ec1,f,20,normal,148,acknowledge,314,20,0.4067000000000007,right
q8ec1,g,21,normal,167,ready,315,1,0.33580000000006294,ah
q8ec1,g,21,normal,168,instruct,316,2,8.362099999999828,just go about one centimetre down from the where the white mountain is er you should be opposite from the white mountain so one centimetre down again
q8ec1,f,21,normal,149,acknowledge,317,3,0.27110000000004675,right
q8ec1,g,21,normal,169,instruct,318,4,5.037299999999959,and along you sh-- 'til you're just under the secret right-hand side of the secret valley now
q8ec1,f,21,normal,150,acknowledge,319,5,0.43439999999998236,right
q8ec1,g,21,normal,170,instruct,320,6,2.341099999999983,and along by one centimetre
q8ec1,f,21,normal,151,acknowledge,321,7,0.2962999999999738,okay
q8ec1,g,21,normal,171,explain,322,8,0.35410000000001673,that's you
q8ec1,f,21,normal,152,check,323,9,0.3953000000000202,that's me
q8ec1,g,21,normal,172,reply_y,324,10,1.1718999999999369,yeah well it should be anyway
q8ec2,g,1,normal,1,ready,1,1,0.2673,right
q8ec2,g,1,normal,2,ready,2,2,0.1811999999999998,right
q8ec2,g,1,normal,3,query_yn,3,3,1.0654,see the diamond mine up there
q8ec2,f,1,normal,1,reply_y,4,4,0.6505999999999998,mmhmm
q8ec2,g,1,normal,4,ready,5,5,0.37880000000000047,right well
q8ec2,g,1,normal,5,instruct,6,6,3.352900000000001,see we just go to the top left of it just sort of near the sort of square on its end right
q8ec2,g,1,normal,6,align,7,7,0.2804000000000002,right
q8ec2,g,1,normal,7,align,8,8,0.9890000000000008,at the diamond mine right
q8ec2,f,1,normal,2,reply_y,9,9,0.38839999999999897,right
q8ec2,g,1,normal,8,acknowledge,10,10,0.22250000000000014,right
q8ec2,g,1,normal,9,instruct,11,11,2.0196000000000005,just sort of up to the top left of that you start up there
q8ec2,g,1,normal,10,align,12,12,0.15130000000000088,right
q8ec2,f,1,normal,3,reply_y,13,13,0.8178000000000001,right
q8ec2,g,1,normal,11,instruct,14,14,1.2744999999999997,just right next to the diamond mi-- mine
q8ec2,f,1,normal,4,acknowledge,15,15,0.25929999999999964,right
q8ec2,f,1,normal,5,explain,16,16,0.9474000000000018,there's a big cross right
q8ec2,g,1,normal,12,query_yn,17,17,0.6406999999999989,is there a cross there
q8ec2,f,1,normal,6,reply_y,18,18,0.46880000000000166,aye
q8ec2,g,1,normal,13,acknowledge,19,19,0.35570000000000235,oh right
q8ec2,g,1,normal,14,instruct,20,20,1.2275000000000027,so you just go down the diamond mine
q8ec2,g,1,normal,15,align,21,21,0.20730000000000004,right
q8ec2,f,1,normal,7,check,22,22,0.2876000000000012,down
q8ec2,g,1,normal,16,clarify,23,23,0.6695000000000029,just down ss--
q8ec2,g,1,normal,17,instruct,24,24,2.0753999999999984,and follow it round it's sort of a square round the diamond mine
q8ec2,f,1,normal,8,check,25,25,1.6321999999999974,what draw a l-- a line round the diamond
q8ec2,g,1,normal,18,clarify,26,26,1.0106000000000002,just sort of head it down
q8ec2,g,1,normal,19,ready,27,27,0.14160000000000394,right
q8ec2,g,1,normal,20,align,28,28,1.4673000000000016,from the the the cross right
q8ec2,f,1,normal,9,reply_y,29,29,0.25319999999999965,right
q8ec2,g,1,normal,21,clarify,30,30,0.7708000000000013,you go straight down
q8ec2,f,1,normal,10,acknowledge,31,31,0.4388000000000005,right
q8ec2,g,1,normal,22,clarify,32,32,1.5816000000000088,to level with the sort of diamond mine writing
q8ec2,f,1,normal,11,acknowledge,33,33,0.32910000000000394,right
q8ec2,g,2,normal,23,clarify,34,1,2.4746999999999915,right in there when you're just below it just go right over to your right
q8ec2,g,2,normal,24,ready,35,2,0.28419999999999845,right
q8ec2,g,2,normal,25,instruct,36,3,1.7959999999999994,and then stop under springboks
q8ec2,g,2,normal,26,align,37,4,0.24030000000000484,right
q8ec2,f,2,normal,12,check,38,5,1.0238999999999976,springboks
q8ec2,g,2,normal,27,reply_w,39,6,0.7575000000000003,springboks
q8ec2,f,2,normal,13,explain,40,7,1.3295999999999992,there's no that's not on the map
q8ec2,g,2,normal,28,query_w,41,8,0.8803000000000054,well what's on your map
q8ec2,f,2,normal,14,reply_w,42,9,2.197400000000002,yeah well if i go right over to the right i'm on the
q8ec2,g,2,normal,29,query_yn,43,10,0.9359999999999999,is there anything on your map
q8ec2,f,2,normal,15,reply_y,44,11,0.8577000000000012,over aye
q8ec2,g,2,normal,30,query_w,45,12,0.5776000000000039,what does it say
q8ec2,f,2,normal,16,reply_w,46,13,1.0123000000000033,overgrown gully
q8ec2,g,2,normal,31,acknowledge,47,14,1.3430000000000177,oh right i understand this now
q8ec2,g,2,normal,32,instruct,48,15,5.6867999999999626,well go over about sort of eh oh just over half the pa-- un-- just under half the width of the paper from the diamond mine
q8ec2,g,2,normal,33,align,49,16,0.20530000000000825,right
q8ec2,f,2,normal,17,reply_y,50,17,0.6912999999999982,right
q8ec2,g,2,normal,34,instruct,51,18,0.625,then stop
q8ec2,g,3,normal,35,instruct,52,1,0.9457999999999913,and then sort of go up
q8ec2,f,3,normal,18,query_w,53,2,0.5700999999999965,how far
q8ec2,g,3,normal,36,reply_w,54,3,1.4218999999999937,eh sort of near the top of the page
q8ec2,g,3,normal,37,instruct,55,4,0.5518000000000001,then stop
q8ec2,g,4,normal,38,instruct,56,1,1.3049000000000035,and then go over to your right
q8ec2,f,4,normal,19,acknowledge,57,2,0.32909999999999684,right
q8ec2,f,4,normal,20,check,58,3,0.86099999999999,highest viewpoint
q8ec2,g,4,normal,39,reply_y,59,4,1.4385999999999939,right you're you're just should just be above that
q8ec2,g,4,normal,40,instruct,60,5,1.1880000000000024,right keep going right stop stop
q8ec2,g,5,normal,41,instruct,61,1,0.40509999999999025,then go down
q8ec2,g,5,normal,42,explain,62,2,0.930499999999995,this is ridiculous
q8ec2,g,5,normal,43,instruct,63,3,1.0180000000000007,go down about oh it's
q8ec2,g,5,normal,44,uncodable,64,4,0.8401000000000067,christ almighty
q8ec2,f,5,normal,21,check,65,5,1.1200999999999937,to the overgrown gully
q8ec2,g,5,normal,45,query_w,66,6,0.16310000000000002,mm
q8ec2,g,5,normal,46,explain,67,7,0.9267999999999859,just oh see that's no on mine
q8ec2,g,5,normal,47,instruct,68,8,1.6929999999999978,just go down about oh three inches
q8ec2,f,5,normal,22,explain,69,9,1.5673999999999921,that's me in overgrown gully then
q8ec2,g,6,normal,48,instruct,70,1,3.897700000000043,oh so i go down to the sort of eh southwest right that sort of direction just go
q8ec2,g,6,normal,49,explain,71,2,0.7609000000000066,that's not on mine
q8ec2,f,6,normal,23,explain,72,3,1.4727000000000032,have i to avoid the overgrown gully
q8ec2,g,6,normal,50,instruct,73,4,0.5337000000000103,just keep going
q8ec2,g,6,normal,51,explain,74,5,0.6584000000000003,that's not on mine
q8ec2,g,6,normal,52,instruct,75,6,0.7852000000000032,just go
q8ec2,f,6,normal,24,acknowledge,76,7,1.1469000000000165,right southwest
q8ec2,g,6,normal,53,acknowledge,77,8,0.24540000000001783,right
q8ec2,g,6,normal,54,instruct,78,9,0.8408000000000015,about a good wee bit
q8ec2,g,6,normal,55,align,79,10,2.2197000000000173,and you should be sort of like a third down the paper by now are you
q8ec2,f,6,normal,25,reply_y,80,11,1.0238999999999976,mm mmhmm
q8ec2,g,6,normal,56,acknowledge,81,12,0.23050000000000637,mmhmm
q8ec2,g,7,normal,57,instruct,82,1,0.8748000000000218,and then go left
q8ec2,f,7,normal,26,check,83,2,1.172600000000017,straight left like
q8ec2,g,7,normal,58,reply_y,84,3,0.14869999999999095,aye
q8ec2,g,7,normal,59,clarify,85,4,0.8980999999999995,just sort of straight left
q8ec2,f,7,normal,27,query_w,86,5,0.5401999999999987,so where do i
q8ec2,g,7,normal,60,align,87,6,2.283299999999997,so you should be about oh two inches off the left of the paper
q8ec2,f,7,normal,28,reply_y,88,7,0.25270000000000437,right
q8ec2,g,8,normal,61,ready,89,1,0.19880000000000564,right
q8ec2,g,8,normal,62,instruct,90,2,0.5655999999999892,and then go down
q8ec2,f,8,normal,29,check,91,3,0.5534999999999854,straight down
q8ec2,g,8,normal,63,reply_y,92,4,0.6833999999999776,aye straight down
q8ec2,g,8,normal,64,clarify,93,5,1.462299999999999,about a third to the height of the paper
q8ec2,f,8,normal,30,check,94,6,1.3786000000000058,so i'm two thirds of the way down now
q8ec2,g,8,normal,65,acknowledge,95,7,0.5160999999999945,smashing
q8ec2,g,9,normal,66,instruct,96,1,6.960900000000009,and then go to the right just a wee shade about w-- one inch an in-- inch and a half stop an inch and a half and then sort of go northeast a wee bit
q8ec2,f,9,normal,31,explain,97,2,1.1835000000000093,i overdid it a wee bit there
q8ec2,f,9,normal,32,acknowledge,98,3,1.0646000000000129,northeast a wee bit
q8ec2,g,9,normal,67,acknowledge,99,4,0.33910000000000196,aye
q8ec2,f,9,normal,33,check,100,5,0.7135999999999854,so that's
q8ec2,g,9,normal,68,instruct,101,6,2.1552000000000078,but you'll need to sort of go up maybe one and a half inches in height
q8ec2,f,9,normal,34,acknowledge,102,7,0.6304000000000087,right
q8ec2,g,9,normal,69,acknowledge,103,8,0.2733000000000061,right
q8ec2,g,10,normal,70,instruct,104,1,1.794099999999986,and then go straight to your right
q8ec2,f,10,normal,35,check,105,2,0.5544999999999902,my right
q8ec2,g,10,normal,71,reply_y,106,3,0.3129000000000133,mmhmm
q8ec2,f,10,normal,36,query_w,107,4,0.609800000000007,how far
q8ec2,g,10,normal,72,reply_w,108,5,2.817400000000049,er oh jesus so you're about an inch off the paper the side of it
q8ec2,g,11,normal,73,instruct,109,1,0.6990999999999872,and then go straight down
q8ec2,g,11,normal,74,explain,110,2,1.6075999999999908,that did not sound right that line
q8ec2,g,11,normal,75,instruct,111,3,0.523699999999991,go straight down
q8ec2,f,11,normal,37,uncodable,112,4,0.9793999999999983,uh nothing mm
q8ec2,g,11,normal,76,instruct,113,5,2.893700000000024,go straight down so you're about an inch an inch and a half off the bottom right-hand corner
q8ec2,g,12,normal,77,align,114,1,0.23609999999999332,right
q8ec2,f,12,normal,38,reply_y,115,2,0.43820000000002324,mmhmm
q8ec2,g,12,normal,78,instruct,116,3,3.2375999999999863,and then go left a wee bit just eh go left so you're about halfway across the paper
q8ec2,g,12,normal,79,align,117,4,0.21769999999997935,right
q8ec2,f,12,normal,39,uncodable,118,5,0.3947000000000003,mm
q8ec2,g,13,normal,80,instruct,119,1,1.5433999999999912,and then go down about half an inch
q8ec2,g,13,normal,81,align,120,2,0.26370000000000005,right
q8ec2,f,13,normal,40,reply_w,121,3,1.2597999999999843,don't really know what an inch is but
q8ec2,g,13,normal,82,acknowledge,122,4,0.8712999999999909,oh thank you
q8ec2,g,14,normal,83,instruct,123,1,4.2561000000000035,and then go left left so that you're a good bit just quite close to the right-hand left-hand side of the paper
q8ec2,g,14,normal,84,align,124,2,0.20419999999998595,right
q8ec2,f,14,normal,41,reply_y,125,3,0.36179999999998813,mmhmm
q8ec2,g,15,normal,85,instruct,126,1,3.5504000000000246,and then go up a good wee bit two inches i thought you might have known what two inches looked like callum you know
q8ec2,g,15,normal,86,uncodable,127,2,0.4411000000000058,come on
q8ec2,f,15,normal,42,query_w,128,3,0.8452999999999804,how far then
q8ec2,g,15,normal,87,reply_w,129,4,0.5367999999999995,two inches
q8ec2,g,15,normal,88,query_yn,130,5,0.7493000000000052,know what an inch is
q8ec2,f,15,normal,43,acknowledge,131,6,0.30750000000000455,ah right
q8ec2,f,15,normal,44,explain,132,7,0.48099999999999454,i've done that
q8ec2,g,15,normal,89,acknowledge,133,8,0.8711000000000126,do two that's fine
q8ec2,g,15,normal,90,instruct,134,9,0.37309999999999377,stop
q8ec2,g,15,normal,91,query_yn,135,10,0.9755999999999858,is there a finish line on yours
q8ec2,f,15,normal,45,reply_n,136,11,0.721100000000007,right no
q8ec2,g,15,normal,92,explain,137,12,0.9856000000000051,well that's me done anyway
q8ec2,f,15,normal,46,acknowledge,138,13,0.14060000000000628,right
q8ec2,f,15,normal,47,query_yn,139,14,0.8659000000000106,so am i supposed to just
q8ec2,g,15,normal,93,instruct,140,15,1.2878000000000043,put a wee cross there or that you know
q8ec2,f,15,normal,48,query_yn,141,16,0.7845000000000084,is that it finished then
q8ec2,g,15,normal,94,reply_y,142,17,0.214999999999975,mmhmm
q8ec3,g,1,normal,1,align,1,1,0.1771,'kay
q8ec3,f,1,normal,1,reply_y,2,2,0.3116,right
q8ec3,g,1,normal,2,align,3,3,2.1043000000000003,right starting at the top left of the right
q8ec3,f,1,normal,2,reply_y,4,4,0.7208000000000006,right right
q8ec3,g,1,normal,3,instruct,5,5,2.7214000000000027,if you come down sort of south southeast
q8ec3,g,1,normal,4,query_yn,6,6,0.8529,you got a burnt forest
q8ec3,f,1,normal,3,reply_y,7,7,0.35570000000000057,aye
q8ec3,g,1,normal,5,instruct,8,8,4.135900000000001,"now come down round the left of the burnt forest so that you're just about underneath the ""b"""
